REGISTRO_ANCINE,RAZAO_SOCIAL,CNPJ,ATIVIDADE_ECONOMICA,CLASSIFICACAO_ATIVIDADE
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Atividades de design não especificadas anteriormente,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Atividades de exibição cinematográfica,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Atividades de gravação de som e de edição de música,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Atividades de produção de fotografias aéreas e submarinas,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Design de interiores,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Distribuição cinematográfica, de vídeo e de programas de televisão",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Ensino de arte e cultura não especificado anteriormente,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Ensino de artes cênicas, exceto dança",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Ensino de dança,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Ensino de música,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Filmagem de festas e eventos,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Gestão de ativos intangíveis não-financeiros,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Laboratórios fotográficos,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Outras atividades de prestação de serviços de informação não especificadas anteriormente,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Outras atividades de publicidade não especificadas anteriormente,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Portais, provedores de conteúdo e outros serviços de informação na internet",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Produção de espetáculos circenses, de marionetes e similares",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Produção de espetáculos de dança,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Produção de filmes para publicidade,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Produção musical,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Produção teatral,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Serviços combinados de escritório e apoio administrativo,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Serviços de dublagem,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,Serviços de mixagem sonora em produção audiovisual,SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
47652,ATROM PRODUCOES E CONSULTORIA LTDA,40.222.072/0001-06,"Serviços de tradução, interpretação e similares",SECUNDARIA
47665,ROGER GOMES GHIL 15354998778,32.177.367/0001-71,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
47665,ROGER GOMES GHIL 15354998778,32.177.367/0001-71,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
47665,ROGER GOMES GHIL 15354998778,32.177.367/0001-71,Filmagem de festas e eventos,SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,Atividades de sonorização e de iluminação,SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,"Edição de cadastros, listas e outros produtos gráficos",SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,Edição de livros,SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,Ensino de arte e cultura não especificado anteriormente,SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,"Ensino de artes cênicas, exceto dança",SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,Filmagem de festas e eventos,SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,Outras atividades de ensino não especificadas anteriormente,SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,Produção teatral,SECUNDARIA
47674,VINICIUS DE PAULA CAVALCANTE 14443038728,33.753.853/0001-53,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
47687,J W PEREIRA JUNIOR,34.107.095/0001-69,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
47687,J W PEREIRA JUNIOR,34.107.095/0001-69,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
47687,J W PEREIRA JUNIOR,34.107.095/0001-69,"Distribuição cinematográfica, de vídeo e de programas de televisão",SECUNDARIA
47687,J W PEREIRA JUNIOR,34.107.095/0001-69,Estúdios cinematográficos,SECUNDARIA
47687,J W PEREIRA JUNIOR,34.107.095/0001-69,Produção de filmes para publicidade,SECUNDARIA
47687,J W PEREIRA JUNIOR,34.107.095/0001-69,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
47716,ASSOCIAÇÃO CULTURAL CIRCENSE E AMBIENTAL UMA FLORESTA,04.201.181/0001-75,Atividades de associações de defesa de direitos sociais,PRINCIPAL
47716,ASSOCIAÇÃO CULTURAL CIRCENSE E AMBIENTAL UMA FLORESTA,04.201.181/0001-75,Atividades associativas não especificadas anteriormente,SECUNDARIA
47716,ASSOCIAÇÃO CULTURAL CIRCENSE E AMBIENTAL UMA FLORESTA,04.201.181/0001-75,Atividades de organizações associativas ligadas à cultura e à arte,SECUNDARIA
4775,GMZ EMPRESA DE CINEMAS LTDA ME,04.769.554/0001-09,Atividades de exibição cinematográfica,PRINCIPAL
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,Filmagem de festas e eventos,PRINCIPAL
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,Atividades de produção de fotografias aéreas e submarinas,SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,Atividades de sonorização e de iluminação,SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,Comércio varejista de artigos fotográficos e para filmagem,SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,Ensino de idiomas,SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,Ensino de música,SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,Outras atividades de ensino não especificadas anteriormente,SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
48246,DANIEL MACHADO PEREIRA 13859354728,26.089.873/0001-06,Treinamento em informática,SECUNDARIA
48272,MUCUNA ESTUDIO LTDA,41.303.412/0001-88,Estúdios cinematográficos,PRINCIPAL
48272,MUCUNA ESTUDIO LTDA,41.303.412/0001-88,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",SECUNDARIA
48272,MUCUNA ESTUDIO LTDA,41.303.412/0001-88,"Atividades de artistas plásticos, jornalistas independentes e escritores",SECUNDARIA
48272,MUCUNA ESTUDIO LTDA,41.303.412/0001-88,Atividades de exibição cinematográfica,SECUNDARIA
48272,MUCUNA ESTUDIO LTDA,41.303.412/0001-88,"Distribuição cinematográfica, de vídeo e de programas de televisão",SECUNDARIA
48339,LUANA CRISTINA SOARES NUNES 10916607780,29.995.994/0001-05,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
48339,LUANA CRISTINA SOARES NUNES 10916607780,29.995.994/0001-05,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
48339,LUANA CRISTINA SOARES NUNES 10916607780,29.995.994/0001-05,Filmagem de festas e eventos,SECUNDARIA
48339,LUANA CRISTINA SOARES NUNES 10916607780,29.995.994/0001-05,Outras atividades de publicidade não especificadas anteriormente,SECUNDARIA
48339,LUANA CRISTINA SOARES NUNES 10916607780,29.995.994/0001-05,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas",SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,Atividades de exibição cinematográfica,SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,Atividades de produção de fotografias aéreas e submarinas,SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,Atividades de sonorização e de iluminação,SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,Edição de livros,SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos",SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,"Ensino de artes cênicas, exceto dança",SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,Ensino de dança,SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,Estúdios cinematográficos,SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,Produção de filmes para publicidade,SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,Produção teatral,SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,Serviços de dublagem,SECUNDARIA
48520,FILMES DA ILHA PRODUÇÕES AUDIOVISUAIS LTDA,18.086.583/0001-80,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
48586,AC/DM FILMES LTDA,42.152.957/0001-01,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
48586,AC/DM FILMES LTDA,42.152.957/0001-01,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",SECUNDARIA
48586,AC/DM FILMES LTDA,42.152.957/0001-01,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",SECUNDARIA
48586,AC/DM FILMES LTDA,42.152.957/0001-01,Atividades de exibição cinematográfica,SECUNDARIA
48586,AC/DM FILMES LTDA,42.152.957/0001-01,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",SECUNDARIA
48586,AC/DM FILMES LTDA,42.152.957/0001-01,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
48586,AC/DM FILMES LTDA,42.152.957/0001-01,"Distribuição cinematográfica, de vídeo e de programas de televisão",SECUNDARIA
48586,AC/DM FILMES LTDA,42.152.957/0001-01,Produção de filmes para publicidade,SECUNDARIA
48586,AC/DM FILMES LTDA,42.152.957/0001-01,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
48670,FABIO MARTINS COELHO 03595608739,29.611.853/0001-41,Edição de jornais não diários,PRINCIPAL
48670,FABIO MARTINS COELHO 03595608739,29.611.853/0001-41,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
48670,FABIO MARTINS COELHO 03595608739,29.611.853/0001-41,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
48670,FABIO MARTINS COELHO 03595608739,29.611.853/0001-41,Atividades de sonorização e de iluminação,SECUNDARIA
48670,FABIO MARTINS COELHO 03595608739,29.611.853/0001-41,Filmagem de festas e eventos,SECUNDARIA
48670,FABIO MARTINS COELHO 03595608739,29.611.853/0001-41,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
49084,PAULA G VAREJAO PRODUCOES,30.428.516/0001-00,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
49084,PAULA G VAREJAO PRODUCOES,30.428.516/0001-00,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",SECUNDARIA
49104,ISABELLA FERREIRA DE ABREU 11419278703,27.585.858/0001-11,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
49159,MARCELLA AMORIM ROCHA 15729563728,33.880.406/0001-65,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
49159,MARCELLA AMORIM ROCHA 15729563728,33.880.406/0001-65,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
49159,MARCELLA AMORIM ROCHA 15729563728,33.880.406/0001-65,Edição de jornais não diários,SECUNDARIA
49159,MARCELLA AMORIM ROCHA 15729563728,33.880.406/0001-65,Edição de revistas,SECUNDARIA
49159,MARCELLA AMORIM ROCHA 15729563728,33.880.406/0001-65,Filmagem de festas e eventos,SECUNDARIA
49177,MAIRA TRISTAO NOGUEIRA 11943195722,42.701.098/0001-54,Filmagem de festas e eventos,PRINCIPAL
49177,MAIRA TRISTAO NOGUEIRA 11943195722,42.701.098/0001-54,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
49177,MAIRA TRISTAO NOGUEIRA 11943195722,42.701.098/0001-54,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
49177,MAIRA TRISTAO NOGUEIRA 11943195722,42.701.098/0001-54,Edição de livros,SECUNDARIA
49177,MAIRA TRISTAO NOGUEIRA 11943195722,42.701.098/0001-54,Ensino de arte e cultura não especificado anteriormente,SECUNDARIA
49177,MAIRA TRISTAO NOGUEIRA 11943195722,42.701.098/0001-54,Ensino de idiomas,SECUNDARIA
49177,MAIRA TRISTAO NOGUEIRA 11943195722,42.701.098/0001-54,Outras atividades de ensino não especificadas anteriormente,SECUNDARIA
49177,MAIRA TRISTAO NOGUEIRA 11943195722,42.701.098/0001-54,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
49200,JULIA GUELLI FERNANDES,40.226.313/0001-87,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
49200,JULIA GUELLI FERNANDES,40.226.313/0001-87,Atividades de produção de fotografias aéreas e submarinas,SECUNDARIA
49200,JULIA GUELLI FERNANDES,40.226.313/0001-87,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
49200,JULIA GUELLI FERNANDES,40.226.313/0001-87,Edição de Jornais Diários,SECUNDARIA
49200,JULIA GUELLI FERNANDES,40.226.313/0001-87,Edição de jornais não diários,SECUNDARIA
49200,JULIA GUELLI FERNANDES,40.226.313/0001-87,Edição de revistas,SECUNDARIA
49200,JULIA GUELLI FERNANDES,40.226.313/0001-87,Ensino de arte e cultura não especificado anteriormente,SECUNDARIA
49200,JULIA GUELLI FERNANDES,40.226.313/0001-87,Filmagem de festas e eventos,SECUNDARIA
49200,JULIA GUELLI FERNANDES,40.226.313/0001-87,"Serviços de organização de feiras, congressos, exposições e festas",SECUNDARIA
49213,THAIS HELENA DA SILVA LEITE 03462054848,42.999.841/0001-02,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",PRINCIPAL
49213,THAIS HELENA DA SILVA LEITE 03462054848,42.999.841/0001-02,"Atividades de produção de fotografias, exceto aérea e submarina",SECUNDARIA
49213,THAIS HELENA DA SILVA LEITE 03462054848,42.999.841/0001-02,Cursos preparatórios para concursos,SECUNDARIA
49213,THAIS HELENA DA SILVA LEITE 03462054848,42.999.841/0001-02,Edição de jornais não diários,SECUNDARIA
49213,THAIS HELENA DA SILVA LEITE 03462054848,42.999.841/0001-02,Edição de livros,SECUNDARIA
49213,THAIS HELENA DA SILVA LEITE 03462054848,42.999.841/0001-02,Edição de revistas,SECUNDARIA
49213,THAIS HELENA DA SILVA LEITE 03462054848,42.999.841/0001-02,Ensino de arte e cultura não especificado anteriormente,SECUNDARIA
49213,THAIS HELENA DA SILVA LEITE 03462054848,42.999.841/0001-02,Filmagem de festas e eventos,SECUNDARIA
49213,THAIS HELENA DA SILVA LEITE 03462054848,42.999.841/0001-02,Produção teatral,SECUNDARIA
49225,ANDERSON DE SOUZA BARBOSA MATOS 11783051710,19.974.069/0001-44,"Serviços de organização de feiras, congressos, exposições e festas",PRINCIPAL
49225,ANDERSON DE SOUZA BARBOSA MATOS 11783051710,19.974.069/0001-44,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",SECUNDARIA
